"year","seas","fleet","catch_target","F_target","catch_implemented","F_implemented","catch_achieved_1","F_achieved_1","F_update_1","catch_achieved_2","F_achieved_2","F_update_2","catch_achieved_3","F_achieved_3","F_update_3","catch_achieved_4","F_achieved_4","F_update_4","catch_achieved_5","F_achieved_5","F_update_5","catch_achieved_6","F_achieved_6","F_update_6","catch_achieved_7","F_achieved_7","F_update_7","catch_achieved_8","F_achieved_8","F_update_8","catch_achieved_9","F_achieved_9","F_update_9","catch_achieved_10","F_achieved_10","F_update_10","catch_achieved_11","F_achieved_11","F_update_11","catch_achieved_12","F_achieved_12","F_update_12","catch_achieved_13","F_achieved_13","F_update_13","catch_achieved_14","F_achieved_14","F_update_14","catch_achieved_15","F_achieved_15","F_update_15","catch_achieved_16","F_achieved_16","F_update_16","catch_achieved_17","F_achieved_17","F_update_17","catch_achieved_18","F_achieved_18","F_update_18","catch_achieved_19","F_achieved_19","F_update_19","catch_achieved_20","F_achieved_20","F_update_20"
2022,1,3,0.000125149,0.01,0.000125149,0.01,5.94512,0.01,0.00101346444077177,0.603636,0.00101346,0.000152177097094755,0.0906666,0.000152177,2.28084351868994e-05,0.01359,2.28084e-05,1.45575223675232e-06,0.000867393,1.45575e-06,4.2648431800994e-07,0.000254116,4.26484e-07,2.35887315787704e-07,0.000140551,2.35887e-07,2.1215351398327e-07,0.000126409,2.12154e-07,2.1012088533947e-07,0.000125198,2.10121e-07,2.10051032515549e-07,0.000125157,2.10051e-07,2.10039165439423e-07,0.000125149,2.10039e-07,2.10039e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,3,6.6452e-05,0.01,6.6452e-05,0.01,4.90914,0.01,0.00106263189067299,0.524788,0.00106263,0.000108789009852056,0.0537663,0.000108789,2.69102580343011e-05,0.0133016,2.69103e-05,5.18813239320839e-06,0.00256452,5.18813e-06,1.3352060900494e-06,0.000660001,1.33521e-06,3.36430594766058e-07,0.0001663,3.36431e-07,1.43424400515699e-07,7.08957e-05,1.43424e-07,1.35597728017355e-07,6.70269e-05,1.35598e-07,1.34577743597521e-07,6.65227e-05,1.34578e-07,1.34459460618621e-07,6.64642e-05,1.34459e-07,1.3443459587369e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,1,1,543.124,0.0202507,543.124,0.0202507,128.219,0.0202507,0.0795076111651294,499.858,0.0795076,0.0851424029259502,534.925,0.0851424,0.0861330720021631,541.085,0.0861331,0.0863944900493142,542.71,0.0863945,0.0864461618774842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,2,2,29680.1,0.482892,29680.1,0.482892,3904.57,0.482892,1.5,9774.27,1.5,1.5,9761.27,1.5,1.5,9758.98,1.5,1.5,9758.38,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,1,3,9.48236,0.01,9.48236,0.01,11.028,0.01,0.0088556625346063,9.72705,0.00885566,0.00866799143963823,9.5174,0.00866799,0.008638633568675,9.48455,0.00863863,0.0086366444495204,9.48219,0.00863664,0.00863677928805351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,2,3,4.79385,0.01,4.79385,0.01,8.33051,0.01,0.00591267145750659,4.49675,0.00591267,0.00627237638592245,4.7666,0.00627238,0.00630733336171748,4.79252,0.00630733,0.00630871159551624,4.7934,0.00630871,0.00630919190476902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,1043.18,0.0268127,1043.18,0.0268127,156.142,0.0268127,0.164091466016029,927.521,0.164091,0.181402575988284,1021.55,0.181403,0.185157531367267,1041.85,0.185158,0.185373475489617,1043.02,0.185373,0.185398117143729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,2,10851.7,0.303887,10851.7,0.303887,1566.62,0.303887,1.5,6179.73,1.5,1.5,6143.21,1.5,1.5,6135.34,1.5,1.5,6134.89,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,3,14.8857,0.01,14.8857,0.01,11.3315,0.01,0.0126781484126455,14.1663,0.0126781,0.0132789649525854,14.8112,0.013279,0.0133352695649305,14.8684,0.0133353,0.0133482332249227,14.8825,0.0133482,0.0133508579324942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,3,7.87237,0.01,7.87237,0.01,8.90034,0.01,0.00899355792633696,6.90495,0.00899356,0.00999559379899038,7.64515,0.00999559,0.0102464147526212,7.83068,0.0102464,0.0102945757198528,7.86706,0.0102946,0.0103009842493278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
